,stencil,precision,variant,unstructured,z-curves,comp,no-chase,size-x,size-y,size-z,blocks-x,blocks-y,blocks-z,threads-prod,threads-x,threads-y,threads-z,median,avg,min,max
1466,laplap,single,idxvar-kloop,True,False,False,False,512,512,57,8,508,1,64,64,1,1,344610.0,344390.0,339665.0,351831.0
1467,laplap,single,idxvar-kloop-sliced,True,False,False,False,512,512,57,8,508,1,512,64,1,8,435091.0,435282.0,431876.0,438459.0
1468,laplap,single,naive,True,False,False,False,512,512,57,8,508,8,512,64,1,8,526632.0,526786.0,524888.0,529064.0
1469,laplap,double,idxvar,False,False,False,False,512,512,57,8,508,8,512,64,1,8,416866.0,416416.0,402453.0,430465.0
1470,laplap,double,idxvar,True,False,False,False,512,512,57,8,508,8,512,64,1,8,580554.0,583430.0,560917.0,601601.0
1471,laplap,double,idxvar,True,True,False,False,512,512,57,8,508,8,512,64,1,8,570303.0,569900.0,533324.0,595602.0
1472,laplap,double,idxvar,True,False,False,True,512,512,57,8,508,8,512,64,1,8,629412.0,629491.0,598156.0,649709.0
1473,laplap,double,idxvar,True,True,False,True,512,512,57,8,508,8,512,64,1,8,637478.0,635925.0,608536.0,664517.0
1474,laplap,double,idxvar,True,False,True,False,512,512,57,8,508,8,512,64,1,8,578382.0,583176.0,570836.0,591933.0
1475,laplap,double,idxvar,True,False,True,True,512,512,57,8,508,8,512,64,1,8,564621.0,560952.0,539275.0,576420.0
1476,laplap,double,idxvar,True,True,True,False,512,512,57,8,508,8,512,64,1,8,615746.0,614865.0,595682.0,627229.0
1477,laplap,double,idxvar,True,True,True,True,512,512,57,8,508,8,512,64,1,8,587227.0,587939.0,576913.0,607318.0
1478,laplap,double,idxvar-shared,True,False,False,False,512,512,57,8,508,8,512,64,1,8,612767.0,613601.0,601584.0,631071.0
1479,laplap,double,idxvar-kloop,True,False,False,False,512,512,57,8,508,1,64,64,1,1,578057.0,578632.0,558885.0,613508.0
1480,laplap,double,idxvar-kloop-sliced,True,False,False,False,512,512,57,8,508,1,512,64,1,8,787568.0,783553.0,748652.0,832832.0
1481,laplap,double,naive,True,False,False,False,512,512,57,8,508,8,512,64,1,8,712143.0,711473.0,701442.0,717919.0
1482,laplap,single,idxvar,False,False,False,False,512,512,58,8,508,8,512,64,1,8,283722.0,283228.0,277395.0,288860.0
1483,laplap,single,idxvar,True,False,False,False,512,512,58,8,508,8,512,64,1,8,403040.0,402507.0,399118.0,405907.0
1484,laplap,single,idxvar,True,True,False,False,512,512,58,8,508,8,512,64,1,8,395592.0,395644.0,391508.0,398892.0
1485,laplap,single,idxvar,True,False,False,True,512,512,58,8,508,8,512,64,1,8,460421.0,460127.0,455503.0,463722.0
1486,laplap,single,idxvar,True,True,False,True,512,512,58,8,508,8,512,64,1,8,450419.0,450386.0,446862.0,455214.0
1487,laplap,single,idxvar,True,False,True,False,512,512,58,8,508,8,512,64,1,8,390265.0,390609.0,388933.0,395486.0
1488,laplap,single,idxvar,True,False,True,True,512,512,58,8,508,8,512,64,1,8,355192.0,355256.0,352346.0,357798.0
1489,laplap,single,idxvar,True,True,True,False,512,512,58,8,508,8,512,64,1,8,406095.0,405954.0,401659.0,408475.0
1490,laplap,single,idxvar,True,True,True,True,512,512,58,8,508,8,512,64,1,8,390914.0,390849.0,388032.0,393410.0
1491,laplap,single,idxvar-shared,True,False,False,False,512,512,58,8,508,8,512,64,1,8,421747.0,421305.0,418091.0,424381.0
1492,laplap,single,idxvar-kloop,True,False,False,False,512,512,58,8,508,1,64,64,1,1,351317.0,350839.0,347175.0,354295.0
1493,laplap,single,idxvar-kloop-sliced,True,False,False,False,512,512,58,8,508,1,512,64,1,8,442523.0,442101.0,436330.0,447191.0
1494,laplap,single,naive,True,False,False,False,512,512,58,8,508,8,512,64,1,8,535416.0,535810.0,533000.0,538332.0
1495,laplap,double,idxvar,False,False,False,False,512,512,58,8,508,8,512,64,1,8,422668.0,423146.0,403322.0,444695.0
1496,laplap,double,idxvar,True,False,False,False,512,512,58,8,508,8,512,64,1,8,585244.0,586945.0,562869.0,602512.0
1497,laplap,double,idxvar,True,True,False,False,512,512,58,8,508,8,512,64,1,8,576643.0,576587.0,546370.0,595716.0
1498,laplap,double,idxvar,True,False,False,True,512,512,58,8,508,8,512,64,1,8,635688.0,631699.0,600751.0,656528.0
1499,laplap,double,idxvar,True,True,False,True,512,512,58,8,508,8,512,64,1,8,641976.0,637866.0,612743.0,663639.0
1500,laplap,double,idxvar,True,False,True,False,512,512,58,8,508,8,512,64,1,8,597748.0,595381.0,580225.0,609866.0
1501,laplap,double,idxvar,True,False,True,True,512,512,58,8,508,8,512,64,1,8,566833.0,564029.0,545937.0,575397.0
1502,laplap,double,idxvar,True,True,True,False,512,512,58,8,508,8,512,64,1,8,619952.0,616912.0,601585.0,632203.0
1503,laplap,double,idxvar,True,True,True,True,512,512,58,8,508,8,512,64,1,8,596629.0,593027.0,577069.0,607954.0
1504,laplap,double,idxvar-shared,True,False,False,False,512,512,58,8,508,8,512,64,1,8,617385.0,616076.0,604337.0,626902.0
1505,laplap,double,idxvar-kloop,True,False,False,False,512,512,58,8,508,1,64,64,1,1,576124.0,574790.0,533042.0,599120.0
1506,laplap,double,idxvar-kloop-sliced,True,False,False,False,512,512,58,8,508,1,512,64,1,8,794004.0,790903.0,743846.0,822305.0
1507,laplap,double,naive,True,False,False,False,512,512,58,8,508,8,512,64,1,8,716270.0,715098.0,705322.0,721688.0
1508,laplap,single,idxvar,False,False,False,False,512,512,59,8,508,8,512,64,1,8,293296.0,292414.0,285860.0,296414.0
1509,laplap,single,idxvar,True,False,False,False,512,512,59,8,508,8,512,64,1,8,418240.0,417505.0,413579.0,420963.0
1510,laplap,single,idxvar,True,True,False,False,512,512,59,8,508,8,512,64,1,8,398036.0,397516.0,393978.0,403064.0
1511,laplap,single,idxvar,True,False,False,True,512,512,59,8,508,8,512,64,1,8,477762.0,478855.0,476180.0,481133.0
1512,laplap,single,idxvar,True,True,False,True,512,512,59,8,508,8,512,64,1,8,474818.0,474906.0,471039.0,478354.0
1513,laplap,single,idxvar,True,False,True,False,512,512,59,8,508,8,512,64,1,8,398825.0,398986.0,396251.0,401065.0
1514,laplap,single,idxvar,True,False,True,True,512,512,59,8,508,8,512,64,1,8,362476.0,362551.0,358811.0,366009.0
1515,laplap,single,idxvar,True,True,True,False,512,512,59,8,508,8,512,64,1,8,419428.0,420123.0,413274.0,451408.0
1516,laplap,single,idxvar,True,True,True,True,512,512,59,8,508,8,512,64,1,8,400714.0,400311.0,397289.0,403185.0
1517,laplap,single,idxvar-shared,True,False,False,False,512,512,59,8,508,8,512,64,1,8,427144.0,427010.0,424327.0,429409.0
1518,laplap,single,idxvar-kloop,True,False,False,False,512,512,59,8,508,1,64,64,1,1,358392.0,358460.0,349824.0,364249.0
1519,laplap,single,idxvar-kloop-sliced,True,False,False,False,512,512,59,8,508,1,512,64,1,8,446952.0,447674.0,445302.0,451852.0
1520,laplap,single,naive,True,False,False,False,512,512,59,8,508,8,512,64,1,8,546300.0,546692.0,544297.0,554975.0
1521,laplap,double,idxvar,False,False,False,False,512,512,59,8,508,8,512,64,1,8,428339.0,425215.0,401185.0,443758.0
1522,laplap,double,idxvar,True,False,False,False,512,512,59,8,508,8,512,64,1,8,595149.0,590453.0,559272.0,610152.0
1523,laplap,double,idxvar,True,True,False,False,512,512,59,8,508,8,512,64,1,8,584306.0,583161.0,560850.0,607596.0
1524,laplap,double,idxvar,True,False,False,True,512,512,59,8,508,8,512,64,1,8,656479.0,653802.0,632939.0,674940.0
1525,laplap,double,idxvar,True,True,False,True,512,512,59,8,508,8,512,64,1,8,643940.0,640256.0,618258.0,663402.0
1526,laplap,double,idxvar,True,False,True,False,512,512,59,8,508,8,512,64,1,8,597718.0,597658.0,584821.0,612025.0
1527,laplap,double,idxvar,True,False,True,True,512,512,59,8,508,8,512,64,1,8,574653.0,574683.0,558213.0,592584.0
1528,laplap,double,idxvar,True,True,True,False,512,512,59,8,508,8,512,64,1,8,628026.0,625963.0,612088.0,645132.0
1529,laplap,double,idxvar,True,True,True,True,512,512,59,8,508,8,512,64,1,8,605862.0,606042.0,587693.0,618533.0
1530,laplap,double,idxvar-shared,True,False,False,False,512,512,59,8,508,8,512,64,1,8,620872.0,620410.0,605424.0,638187.0
1531,laplap,double,idxvar-kloop,True,False,False,False,512,512,59,8,508,1,64,64,1,1,598753.0,599664.0,573908.0,625582.0
1532,laplap,double,idxvar-kloop-sliced,True,False,False,False,512,512,59,8,508,1,512,64,1,8,812312.0,807187.0,767363.0,825257.0
1533,laplap,double,naive,True,False,False,False,512,512,59,8,508,8,512,64,1,8,721900.0,722294.0,714422.0,733602.0
1534,laplap,single,idxvar,False,False,False,False,512,512,60,8,508,8,512,64,1,8,293562.0,292918.0,285931.0,297503.0
1535,laplap,single,idxvar,True,False,False,False,512,512,60,8,508,8,512,64,1,8,406160.0,406434.0,404320.0,409417.0
1536,laplap,single,idxvar,True,True,False,False,512,512,60,8,508,8,512,64,1,8,398313.0,398129.0,392567.0,401965.0
1537,laplap,single,idxvar,True,False,False,True,512,512,60,8,508,8,512,64,1,8,466877.0,467130.0,463282.0,471675.0
1538,laplap,single,idxvar,True,True,False,True,512,512,60,8,508,8,512,64,1,8,483576.0,483346.0,479409.0,486537.0
1539,laplap,single,idxvar,True,False,True,False,512,512,60,8,508,8,512,64,1,8,410405.0,410962.0,407187.0,415269.0
1540,laplap,single,idxvar,True,False,True,True,512,512,60,8,508,8,512,64,1,8,365802.0,366223.0,361368.0,373207.0
1541,laplap,single,idxvar,True,True,True,False,512,512,60,8,508,8,512,64,1,8,416692.0,416077.0,412553.0,418491.0
1542,laplap,single,idxvar,True,True,True,True,512,512,60,8,508,8,512,64,1,8,411250.0,411520.0,408965.0,415772.0
1543,laplap,single,idxvar-shared,True,False,False,False,512,512,60,8,508,8,512,64,1,8,420394.0,420066.0,416463.0,423007.0
1544,laplap,single,idxvar-kloop,True,False,False,False,512,512,60,8,508,1,64,64,1,1,366856.0,366663.0,361418.0,373110.0
1545,laplap,single,idxvar-kloop-sliced,True,False,False,False,512,512,60,8,508,1,512,64,1,8,450980.0,450519.0,446704.0,454846.0
1546,laplap,single,naive,True,False,False,False,512,512,60,8,508,8,512,64,1,8,547552.0,547397.0,545068.0,549700.0
1547,laplap,double,idxvar,False,False,False,False,512,512,60,8,508,8,512,64,1,8,427829.0,425873.0,407080.0,439972.0
1548,laplap,double,idxvar,True,False,False,False,512,512,60,8,508,8,512,64,1,8,601836.0,600729.0,582661.0,617017.0
1549,laplap,double,idxvar,True,True,False,False,512,512,60,8,508,8,512,64,1,8,590319.0,589896.0,570137.0,612832.0
1550,laplap,double,idxvar,True,False,False,True,512,512,60,8,508,8,512,64,1,8,678811.0,671896.0,645619.0,693645.0
1551,laplap,double,idxvar,True,True,False,True,512,512,60,8,508,8,512,64,1,8,649948.0,648366.0,627375.0,666382.0
1552,laplap,double,idxvar,True,False,True,False,512,512,60,8,508,8,512,64,1,8,608482.0,606664.0,589488.0,618692.0
1553,laplap,double,idxvar,True,False,True,True,512,512,60,8,508,8,512,64,1,8,587988.0,586583.0,568933.0,597312.0
1554,laplap,double,idxvar,True,True,True,False,512,512,60,8,508,8,512,64,1,8,641191.0,638058.0,613237.0,659881.0
1555,laplap,double,idxvar,True,True,True,True,512,512,60,8,508,8,512,64,1,8,624284.0,623576.0,612367.0,640578.0
1556,laplap,double,idxvar-shared,True,False,False,False,512,512,60,8,508,8,512,64,1,8,632412.0,630621.0,619427.0,643250.0
1557,laplap,double,idxvar-kloop,True,False,False,False,512,512,60,8,508,1,64,64,1,1,600614.0,597798.0,569374.0,625518.0
1558,laplap,double,idxvar-kloop-sliced,True,False,False,False,512,512,60,8,508,1,512,64,1,8,814626.0,806086.0,757863.0,841459.0
1559,laplap,double,naive,True,False,False,False,512,512,60,8,508,8,512,64,1,8,748152.0,747598.0,735006.0,756444.0
1560,laplap,single,idxvar,False,False,False,False,512,512,61,8,508,8,512,64,1,8,298505.0,297858.0,292019.0,301813.0
1561,laplap,single,idxvar,True,False,False,False,512,512,61,8,508,8,512,64,1,8,415362.0,415831.0,410594.0,425738.0
1562,laplap,single,idxvar,True,True,False,False,512,512,61,8,508,8,512,64,1,8,412481.0,411830.0,408579.0,414585.0
1563,laplap,single,idxvar,True,False,False,True,512,512,61,8,508,8,512,64,1,8,491442.0,490857.0,488110.0,493811.0
1564,laplap,single,idxvar,True,True,False,True,512,512,61,8,508,8,512,64,1,8,480874.0,480447.0,474623.0,484519.0
1565,laplap,single,idxvar,True,False,True,False,512,512,61,8,508,8,512,64,1,8,417400.0,416780.0,410947.0,420913.0
1566,laplap,single,idxvar,True,False,True,True,512,512,61,8,508,8,512,64,1,8,374180.0,374226.0,370205.0,379252.0
1567,laplap,single,idxvar,True,True,True,False,512,512,61,8,508,8,512,64,1,8,431668.0,431562.0,428247.0,435244.0
1568,laplap,single,idxvar,True,True,True,True,512,512,61,8,508,8,512,64,1,8,413558.0,413323.0,410681.0,415971.0
1569,laplap,single,idxvar-shared,True,False,False,False,512,512,61,8,508,8,512,64,1,8,434854.0,434188.0,430168.0,437675.0
1570,laplap,single,idxvar-kloop,True,False,False,False,512,512,61,8,508,1,64,64,1,1,371071.0,370676.0,364323.0,377686.0
1571,laplap,single,idxvar-kloop-sliced,True,False,False,False,512,512,61,8,508,1,512,64,1,8,452871.0,452533.0,449250.0,455556.0
1572,laplap,single,naive,True,False,False,False,512,512,61,8,508,8,512,64,1,8,560657.0,560398.0,556487.0,563209.0
1573,laplap,double,idxvar,False,False,False,False,512,512,61,8,508,8,512,64,1,8,437992.0,439579.0,424081.0,456058.0
1574,laplap,double,idxvar,True,False,False,False,512,512,61,8,508,8,512,64,1,8,603728.0,603615.0,581666.0,624221.0
1575,laplap,double,idxvar,True,True,False,False,512,512,61,8,508,8,512,64,1,8,612358.0,610550.0,592605.0,626117.0
1576,laplap,double,idxvar,True,False,False,True,512,512,61,8,508,8,512,64,1,8,666569.0,665583.0,639167.0,695564.0
1577,laplap,double,idxvar,True,True,False,True,512,512,61,8,508,8,512,64,1,8,653629.0,655081.0,629343.0,676164.0
1578,laplap,double,idxvar,True,False,True,False,512,512,61,8,508,8,512,64,1,8,628150.0,627046.0,615638.0,638306.0
1579,laplap,double,idxvar,True,False,True,True,512,512,61,8,508,8,512,64,1,8,593478.0,591260.0,567211.0,600939.0
1580,laplap,double,idxvar,True,True,True,False,512,512,61,8,508,8,512,64,1,8,651884.0,649707.0,627407.0,667622.0
1581,laplap,double,idxvar,True,True,True,True,512,512,61,8,508,8,512,64,1,8,629184.0,627972.0,612621.0,643101.0
1582,laplap,double,idxvar-shared,True,False,False,False,512,512,61,8,508,8,512,64,1,8,638605.0,638847.0,630898.0,646634.0
1583,laplap,double,idxvar-kloop,True,False,False,False,512,512,61,8,508,1,64,64,1,1,601693.0,602206.0,548114.0,635863.0
1584,laplap,double,idxvar-kloop-sliced,True,False,False,False,512,512,61,8,508,1,512,64,1,8,808612.0,806797.0,780061.0,840178.0
1585,laplap,double,naive,True,False,False,False,512,512,61,8,508,8,512,64,1,8,746034.0,743940.0,732501.0,753968.0
1586,laplap,single,idxvar,False,False,False,False,512,512,62,8,508,8,512,64,1,8,301017.0,300916.0,297443.0,304720.0
1587,laplap,single,idxvar,True,False,False,False,512,512,62,8,508,8,512,64,1,8,420186.0,420146.0,416465.0,427062.0
1588,laplap,single,idxvar,True,True,False,False,512,512,62,8,508,8,512,64,1,8,414486.0,414062.0,410966.0,417716.0
1589,laplap,single,idxvar,True,False,False,True,512,512,62,8,508,8,512,64,1,8,496665.0,496194.0,491963.0,498530.0
1590,laplap,single,idxvar,True,True,False,True,512,512,62,8,508,8,512,64,1,8,482504.0,482140.0,477491.0,484507.0
1591,laplap,single,idxvar,True,False,True,False,512,512,62,8,508,8,512,64,1,8,430570.0,430681.0,426533.0,432930.0
1592,laplap,single,idxvar,True,False,True,True,512,512,62,8,508,8,512,64,1,8,379564.0,379107.0,374041.0,383559.0
1593,laplap,single,idxvar,True,True,True,False,512,512,62,8,508,8,512,64,1,8,433947.0,434132.0,431480.0,436971.0
1594,laplap,single,idxvar,True,True,True,True,512,512,62,8,508,8,512,64,1,8,415532.0,415541.0,409603.0,418287.0
1595,laplap,single,idxvar-shared,True,False,False,False,512,512,62,8,508,8,512,64,1,8,437440.0,436817.0,433093.0,439305.0
1596,laplap,single,idxvar-kloop,True,False,False,False,512,512,62,8,508,1,64,64,1,1,371507.0,373201.0,368051.0,379745.0
1597,laplap,single,idxvar-kloop-sliced,True,False,False,False,512,512,62,8,508,1,512,64,1,8,458626.0,458448.0,453005.0,462685.0
1598,laplap,single,naive,True,False,False,False,512,512,62,8,508,8,512,64,1,8,566676.0,566460.0,564100.0,568041.0
1599,laplap,double,idxvar,False,False,False,False,512,512,62,8,508,8,512,64,1,8,444947.0,445833.0,437812.0,462186.0
1600,laplap,double,idxvar,True,False,False,False,512,512,62,8,508,8,512,64,1,8,638007.0,636028.0,612889.0,653844.0
1601,laplap,double,idxvar,True,True,False,False,512,512,62,8,508,8,512,64,1,8,611019.0,608199.0,580379.0,625516.0
1602,laplap,double,idxvar,True,False,False,True,512,512,62,8,508,8,512,64,1,8,669678.0,669771.0,646065.0,686658.0
1603,laplap,double,idxvar,True,True,False,True,512,512,62,8,508,8,512,64,1,8,665532.0,665479.0,636096.0,692494.0
1604,laplap,double,idxvar,True,False,True,False,512,512,62,8,508,8,512,64,1,8,628546.0,626920.0,605404.0,638298.0
1605,laplap,double,idxvar,True,False,True,True,512,512,62,8,508,8,512,64,1,8,603645.0,600884.0,582495.0,615507.0
1606,laplap,double,idxvar,True,True,True,False,512,512,62,8,508,8,512,64,1,8,660144.0,657658.0,640998.0,674498.0
1607,laplap,double,idxvar,True,True,True,True,512,512,62,8,508,8,512,64,1,8,645858.0,644292.0,631115.0,652992.0
1608,laplap,double,idxvar-shared,True,False,False,False,512,512,62,8,508,8,512,64,1,8,643298.0,641551.0,631498.0,654143.0
1609,laplap,double,idxvar-kloop,True,False,False,False,512,512,62,8,508,1,64,64,1,1,629954.0,623847.0,560648.0,651457.0
1610,laplap,double,idxvar-kloop-sliced,True,False,False,False,512,512,62,8,508,1,512,64,1,8,827752.0,826939.0,774521.0,858216.0
1611,laplap,double,naive,True,False,False,False,512,512,62,8,508,8,512,64,1,8,749747.0,750190.0,742257.0,759189.0
1612,laplap,single,idxvar,False,False,False,False,512,512,63,8,508,8,512,64,1,8,308046.0,308242.0,303688.0,317925.0
1613,laplap,single,idxvar,True,False,False,False,512,512,63,8,508,8,512,64,1,8,429108.0,429308.0,425113.0,432731.0
1614,laplap,single,idxvar,True,True,False,False,512,512,63,8,508,8,512,64,1,8,424502.0,424217.0,419480.0,433256.0
1615,laplap,single,idxvar,True,False,False,True,512,512,63,8,508,8,512,64,1,8,492284.0,492030.0,488292.0,494534.0
1616,laplap,single,idxvar,True,True,False,True,512,512,63,8,508,8,512,64,1,8,489136.0,488598.0,485382.0,492270.0
1617,laplap,single,idxvar,True,False,True,False,512,512,63,8,508,8,512,64,1,8,431842.0,431624.0,427151.0,434727.0
1618,laplap,single,idxvar,True,False,True,True,512,512,63,8,508,8,512,64,1,8,385305.0,384589.0,379864.0,388332.0
1619,laplap,single,idxvar,True,True,True,False,512,512,63,8,508,8,512,64,1,8,442578.0,441655.0,437877.0,444981.0
1620,laplap,single,idxvar,True,True,True,True,512,512,63,8,508,8,512,64,1,8,426600.0,426059.0,422187.0,429661.0
1621,laplap,single,idxvar-shared,True,False,False,False,512,512,63,8,508,8,512,64,1,8,442768.0,442769.0,439611.0,445891.0
1622,laplap,single,idxvar-kloop,True,False,False,False,512,512,63,8,508,1,64,64,1,1,378186.0,378095.0,375302.0,381935.0
1623,laplap,single,idxvar-kloop-sliced,True,False,False,False,512,512,63,8,508,1,512,64,1,8,458894.0,458207.0,454441.0,461972.0
1624,laplap,single,naive,True,False,False,False,512,512,63,8,508,8,512,64,1,8,568594.0,568694.0,566477.0,571466.0
1625,laplap,double,idxvar,False,False,False,False,512,512,63,8,508,8,512,64,1,8,462922.0,458705.0,439285.0,480114.0
1626,laplap,double,idxvar,True,False,False,False,512,512,63,8,508,8,512,64,1,8,620753.0,618602.0,603985.0,632162.0
1627,laplap,double,idxvar,True,True,False,False,512,512,63,8,508,8,512,64,1,8,615530.0,620744.0,599933.0,635878.0
1628,laplap,double,idxvar,True,False,False,True,512,512,63,8,508,8,512,64,1,8,673136.0,671720.0,655004.0,692327.0
1629,laplap,double,idxvar,True,True,False,True,512,512,63,8,508,8,512,64,1,8,659014.0,660686.0,633595.0,686857.0
1630,laplap,double,idxvar,True,False,True,False,512,512,63,8,508,8,512,64,1,8,643798.0,643317.0,613456.0,657588.0
1631,laplap,double,idxvar,True,False,True,True,512,512,63,8,508,8,512,64,1,8,622995.0,620108.0,605307.0,631188.0
1632,laplap,double,idxvar,True,True,True,False,512,512,63,8,508,8,512,64,1,8,679726.0,677167.0,663965.0,687327.0
1633,laplap,double,idxvar,True,True,True,True,512,512,63,8,508,8,512,64,1,8,655392.0,653640.0,634254.0,666281.0
1634,laplap,double,idxvar-shared,True,False,False,False,512,512,63,8,508,8,512,64,1,8,654877.0,658286.0,639618.0,668512.0
